geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r4	d14_r7	d14_r8	d14_r9	d14_r10	d28_r8	d28_r14
ENSG00000182866.16	LCK	protein_coding	protein_coding	76	80	71	2	0	0	0	0	0
ENSG00000048707.15	VPS13D	protein_coding	protein_coding	161	189	172	156	182	162	162	69	123
ENSG00000160058.18	BSDC1	protein_coding	protein_coding	162	181	158	173	175	150	205	125	218
ENSG00000162522.10	KIAA1522	protein_coding	protein_coding	224	233	219	276	256	275	301	115	175
ENSG00000160097.17	FNDC5	protein_coding	protein_coding	1	4	1	42	42	50	66	99	184
ENSG00000121905.9	HPCA	protein_coding	protein_coding	3	1	0	4	2	2	2	2	3
ENSG00000121900.18	TMEM54	protein_coding	protein_coding	13	26	19	3	8	3	3	2	1
ENSG00000116514.16	RNF19B	protein_coding	protein_coding	68	75	76	69	77	69	100	32	42
ENSG00000117713.19	ARID1A	protein_coding	protein_coding	328	336	318	285	308	326	354	341	534
ENSG00000121753.12	ADGRB2	protein_coding	protein_coding	53	55	48	148	150	162	205	120	187
ENSG00000116525.13	TRIM62	protein_coding	protein_coding	28	30	27	60	42	35	56	42	56
ENSG00000134684.10	YARS	protein_coding	protein_coding	865	1017	868	248	233	233	259	147	240
ENSG00000116497.17	S100PBP	protein_coding	protein_coding	80	97	84	44	76	67	79	37	57
ENSG00000160094.14	ZNF362	protein_coding	protein_coding	62	68	54	72	68	79	85	79	134
ENSG00000254553.1	AL033529.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000273274.1	ZBTB8B	protein_coding	protein_coding	20	18	10	11	12	10	11	9	24
ENSG00000160062.14	ZBTB8A	protein_coding	protein_coding	23	28	23	17	14	15	21	16	20
ENSG00000176261.15	ZBTB8OS	protein_coding	protein_coding	66	92	77	42	55	55	56	23	36
ENSG00000121903.14	ZSCAN20	protein_coding	protein_coding	7	12	7	12	12	14	5	9	15
ENSG00000142698.14	C1orf94	protein_coding	protein_coding	3	2	5	0	0	0	1	0	0
ENSG00000184389.9	A3GALT2	protein_coding	protein_coding	0	0	0	0	0	1	0	0	0
ENSG00000134686.18	PHC2	protein_coding	protein_coding	72	84	71	288	267	305	300	241	432
ENSG00000116544.11	DLGAP3	protein_coding	protein_coding	23	21	12	1	2	3	4	8	10
ENSG00000142920.16	AZIN2	protein_coding	protein_coding	5	5	6	26	32	18	37	15	30
ENSG00000163866.8	SMIM12	protein_coding	protein_coding	96	107	88	53	65	54	55	38	49
ENSG00000189280.3	GJB5	protein_coding	protein_coding	0	1	0	0	0	0	1	0	0
ENSG00000189433.5	GJB4	protein_coding	protein_coding	0	0	1	0	0	1	0	0	0
ENSG00000188910.7	GJB3	protein_coding	protein_coding	0	2	2	0	1	1	0	0	0
ENSG00000187513.8	GJA4	protein_coding	protein_coding	9	14	12	1	0	0	0	1	0
ENSG00000004455.16	AK2	protein_coding	protein_coding	245	228	227	205	230	223	251	142	200
ENSG00000116560.10	SFPQ	protein_coding	protein_coding	759	902	797	437	442	460	513	756	1164
ENSG00000116819.7	TFAP2E	protein_coding	protein_coding	5	4	4	1	4	3	1	7	10
ENSG00000126067.11	PSMB2	protein_coding	protein_coding	539	648	545	289	341	348	407	199	328
ENSG00000142686.7	C1orf216	protein_coding	protein_coding	16	28	26	13	21	19	30	28	39
ENSG00000284773.1	AC114490.3	protein_coding	protein_coding	0	1	1	4	2	4	8	1	4
ENSG00000271741.1	AC114490.2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000243749.1	TMEM35B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000163867.16	ZMYM6	protein_coding	protein_coding	28	25	22	36	26	45	47	32	28
ENSG00000142687.17	KIAA0319L	protein_coding	protein_coding	314	352	336	201	218	234	256	143	229
ENSG00000020129.15	NCDN	protein_coding	protein_coding	69	78	59	55	74	58	84	62	96
ENSG00000146463.11	ZMYM4	protein_coding	protein_coding	196	266	212	160	155	164	195	151	222
ENSG00000134698.10	AGO4	protein_coding	protein_coding	93	100	76	104	99	107	133	80	145
ENSG00000092850.11	TEKT2	protein_coding	protein_coding	1	1	3	7	10	8	11	13	26
ENSG00000116863.10	ADPRHL2	protein_coding	protein_coding	64	81	62	53	64	67	81	55	86
ENSG00000197056.10	ZMYM1	protein_coding	protein_coding	33	58	46	34	32	35	28	27	42
ENSG00000162521.18	RBBP4	protein_coding	protein_coding	464	502	419	473	467	480	535	408	624
ENSG00000162520.14	SYNC	protein_coding	protein_coding	1	1	2	4	2	1	0	0	3
ENSG00000092853.13	CLSPN	protein_coding	protein_coding	29	32	41	8	4	6	15	10	14
ENSG00000171812.12	COL8A2	protein_coding	protein_coding	19	19	13	5	7	7	4	9	17
ENSG00000214193.10	SH3D21	protein_coding	protein_coding	18	23	20	203	186	192	219	64	108
ENSG00000142694.6	EVA1B	protein_coding	protein_coding	19	20	11	39	39	34	45	14	14
ENSG00000181817.5	LSM10	protein_coding	protein_coding	60	82	64	60	78	59	66	39	60
ENSG00000054118.14	THRAP3	protein_coding	protein_coding	456	479	460	270	279	268	324	254	448
ENSG00000116885.18	OSCP1	protein_coding	protein_coding	5	7	5	37	39	30	32	29	28
ENSG00000116898.11	MRPS15	protein_coding	protein_coding	171	169	167	138	162	151	174	71	93
ENSG00000196182.10	STK40	protein_coding	protein_coding	96	114	103	120	131	141	141	116	207
ENSG00000092847.11	AGO1	protein_coding	protein_coding	298	370	315	239	253	232	301	237	333
ENSG00000163873.9	GRIK3	protein_coding	protein_coding	2	2	3	8	19	11	9	94	150
ENSG00000163874.10	ZC3H12A	protein_coding	protein_coding	26	22	34	66	72	58	87	16	12
ENSG00000119535.17	CSF3R	protein_coding	protein_coding	5	5	3	4	4	6	3	2	1
ENSG00000163875.15	MEAF6	protein_coding	protein_coding	86	103	80	163	129	144	162	92	160
ENSG00000169218.13	RSPO1	protein_coding	protein_coding	1	0	0	0	0	0	0	17	35
ENSG00000134690.10	CDCA8	protein_coding	protein_coding	191	212	198	24	14	17	22	70	91
ENSG00000163877.10	SNIP1	protein_coding	protein_coding	48	30	44	55	45	68	71	49	63
ENSG00000054116.11	TRAPPC3	protein_coding	protein_coding	137	138	151	143	143	146	146	74	106
ENSG00000116871.15	MAP7D1	protein_coding	protein_coding	188	203	184	238	229	212	292	172	305
ENSG00000163879.10	DNALI1	protein_coding	protein_coding	24	15	17	85	100	93	109	123	189
ENSG00000134697.12	GNL2	protein_coding	protein_coding	218	261	243	140	125	160	158	121	140
ENSG00000196449.3	YRDC	protein_coding	protein_coding	55	62	45	34	40	27	37	21	35
ENSG00000197982.13	C1orf122	protein_coding	protein_coding	54	61	67	85	88	116	116	45	86
ENSG00000116922.14	C1orf109	protein_coding	protein_coding	62	58	65	29	39	40	46	26	51
ENSG00000185090.14	MANEAL	protein_coding	protein_coding	15	27	21	19	18	25	21	12	33
ENSG00000183317.16	EPHA10	protein_coding	protein_coding	2	2	2	0	0	3	2	5	16
ENSG00000183386.9	FHL3	protein_coding	protein_coding	68	61	63	85	90	86	80	15	50
ENSG00000185668.7	POU3F1	protein_coding	protein_coding	15	9	8	2	4	5	3	2	3
ENSG00000188786.9	MTF1	protein_coding	protein_coding	36	35	30	27	42	46	38	23	43
ENSG00000183520.11	UTP11	protein_coding	protein_coding	101	91	81	70	82	62	92	39	73
ENSG00000168653.10	NDUFS5	protein_coding	protein_coding	423	444	423	289	341	323	372	138	254
ENSG00000174574.15	AKIRIN1	protein_coding	protein_coding	658	698	671	175	190	158	201	140	239
ENSG00000183431.11	SF3A3	protein_coding	protein_coding	393	394	379	201	211	203	238	142	219
ENSG00000134644.15	PUM1	protein_coding	protein_coding	300	350	288	273	273	328	361	197	322
ENSG00000183682.7	BMP8A	protein_coding	protein_coding	0	0	3	0	1	0	2	1	2
ENSG00000116981.3	NT5C1A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000116983.12	HPCAL4	protein_coding	protein_coding	0	6	3	3	0	3	2	22	44
ENSG00000163909.7	HEYL	protein_coding	protein_coding	7	8	6	5	6	5	6	4	8
ENSG00000090621.13	PABPC4	protein_coding	protein_coding	286	354	305	213	263	225	267	124	210
ENSG00000116954.7	RRAGC	protein_coding	protein_coding	39	40	33	43	31	32	54	21	39
ENSG00000214114.8	MYCBP	protein_coding	protein_coding	59	49	61	36	32	30	25	14	23
ENSG00000274944.4	GJA9-MYCBP	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000131233.9	GJA9	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000158315.10	RHBDL2	protein_coding	protein_coding	1	1	0	2	0	0	1	1	0
ENSG00000116990.10	MYCL	protein_coding	protein_coding	26	30	14	30	23	14	33	18	37
ENSG00000204084.12	INPP5B	protein_coding	protein_coding	83	70	67	53	43	58	52	27	41
ENSG00000168389.17	MFSD2A	protein_coding	protein_coding	17	12	20	15	13	10	10	12	14
ENSG00000188800.5	TMCO2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000117000.8	RLF	protein_coding	protein_coding	63	84	68	147	149	121	155	70	134
ENSG00000084073.8	ZMPSTE24	protein_coding	protein_coding	61	84	72	61	50	65	45	54	70
ENSG00000049089.14	COL9A2	protein_coding	protein_coding	12	18	10	22	37	19	28	24	49
ENSG00000084070.11	SMAP2	protein_coding	protein_coding	17	23	19	56	69	58	84	61	93
ENSG00000187801.14	ZFP69B	protein_coding	protein_coding	22	17	17	14	8	19	10	8	17
ENSG00000084072.16	PPIE	protein_coding	protein_coding	107	108	104	139	164	145	159	77	110
ENSG00000116985.11	BMP8B	protein_coding	protein_coding	1	3	2	1	2	3	3	5	2
ENSG00000198754.5	OXCT2	protein_coding	protein_coding	3	5	5	0	0	1	0	2	0
ENSG00000187815.9	ZFP69	protein_coding	protein_coding	10	19	5	8	24	14	27	7	17
ENSG00000131236.16	CAP1	protein_coding	protein_coding	372	377	350	249	276	270	302	135	194
ENSG00000131238.17	PPT1	protein_coding	protein_coding	345	401	354	237	202	242	220	164	275
ENSG00000164002.11	EXO5	protein_coding	protein_coding	5	6	8	5	9	6	8	3	7
ENSG00000117010.16	ZNF684	protein_coding	protein_coding	10	21	16	6	8	18	8	9	9
ENSG00000179862.6	CITED4	protein_coding	protein_coding	17	27	19	11	24	10	22	15	12
ENSG00000066136.20	NFYC	protein_coding	protein_coding	75	88	74	89	61	94	89	82	110
ENSG00000117016.9	RIMS3	protein_coding	protein_coding	112	127	110	135	116	146	165	198	269
ENSG00000043514.16	TRIT1	protein_coding	protein_coding	50	45	42	49	65	54	63	35	65
ENSG00000127129.9	EDN2	protein_coding	protein_coding	0	0	0	0	1	0	0	0	0
ENSG00000204060.7	FOXO6	protein_coding	protein_coding	6	10	5	4	4	4	7	0	4
ENSG00000044012.3	GUCA2B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000197273.3	GUCA2A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000117013.15	KCNQ4	protein_coding	protein_coding	28	39	25	9	11	18	22	3	4
ENSG00000121904.17	CSMD2	protein_coding	protein_coding	25	36	23	10	5	6	8	7	20
ENSG00000176256.10	HMGB4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000177181.14	RIMKLA	protein_coding	protein_coding	21	26	22	22	13	12	21	15	27
ENSG00000171960.10	PPIH	protein_coding	protein_coding	81	68	61	29	33	35	39	16	33
ENSG00000066185.12	ZMYND12	protein_coding	protein_coding	3	2	4	7	11	6	11	3	9
ENSG00000127125.8	PPCS	protein_coding	protein_coding	74	81	69	76	89	86	82	46	77
ENSG00000186409.15	CCDC30	protein_coding	protein_coding	3	2	5	12	16	14	21	15	18
ENSG00000065978.18	YBX1	protein_coding	protein_coding	2049	2129	1947	1647	1685	1667	1939	911	1502
ENSG00000164007.10	CLDN19	protein_coding	protein_coding	22	31	26	1	1	3	3	3	5
ENSG00000126070.19	AGO3	protein_coding	protein_coding	51	53	55	81	53	75	70	61	71
ENSG00000164008.15	C1orf50	protein_coding	protein_coding	7	8	7	8	14	9	7	8	10
ENSG00000283580.3	AC098484.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000274386.5	TMEM269	protein_coding	protein_coding	1	0	1	3	7	9	3	7	2
ENSG00000164010.14	ERMAP	protein_coding	protein_coding	15	9	17	6	10	12	17	8	16
ENSG00000177868.11	SVBP	protein_coding	protein_coding	27	23	14	33	35	40	48	25	46
ENSG00000164011.17	ZNF691	protein_coding	protein_coding	50	43	37	22	17	24	22	29	27
ENSG00000186973.10	FAM183A	protein_coding	protein_coding	2	1	1	7	8	10	10	6	10
ENSG00000198815.8	FOXJ3	protein_coding	protein_coding	133	172	125	149	151	151	176	86	140
ENSG00000253313.5	C1orf210	protein_coding	protein_coding	32	28	23	7	7	3	8	2	0
ENSG00000171790.15	SLFNL1	protein_coding	protein_coding	0	1	1	0	0	3	2	2	1
ENSG00000010803.16	SCMH1	protein_coding	protein_coding	59	61	65	81	75	69	79	78	109
ENSG00000117400.17	MPL	protein_coding	protein_coding	0	0	0	0	2	0	0	0	1
ENSG00000117395.12	EBNA1BP2	protein_coding	protein_coding	148	159	144	81	74	92	104	66	92
ENSG00000243710.7	CFAP57	protein_coding	protein_coding	1	1	1	0	1	1	2	2	1
ENSG00000179178.10	TMEM125	protein_coding	protein_coding	59	57	47	7	6	4	7	0	2
ENSG00000117394.21	SLC2A1	protein_coding	protein_coding	644	747	649	4410	4818	4712	5392	1203	1886
ENSG00000117399.13	CDC20	protein_coding	protein_coding	473	515	416	32	33	25	31	121	200
ENSG00000159479.16	MED8	protein_coding	protein_coding	54	63	50	74	68	71	80	41	72
ENSG00000117385.15	P3H1	protein_coding	protein_coding	266	263	250	275	312	302	358	145	216
ENSG00000066056.13	TIE1	protein_coding	protein_coding	34	42	29	15	20	19	18	10	13
ENSG00000117407.16	ARTN	protein_coding	protein_coding	21	24	28	1	1	1	0	0	1
ENSG00000066322.14	ELOVL1	protein_coding	protein_coding	56	99	80	68	97	66	84	24	43
ENSG00000117408.10	IPO13	protein_coding	protein_coding	101	121	89	111	119	108	146	88	131
ENSG00000132768.13	DPH2	protein_coding	protein_coding	82	97	101	37	42	36	63	37	36
ENSG00000117410.13	ATP6V0B	protein_coding	protein_coding	195	200	179	275	299	281	297	164	256
ENSG00000127124.15	HIVEP3	protein_coding	protein_coding	8	7	12	8	11	9	6	5	9
ENSG00000284895.1	AC119676.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000171872.4	KLF17	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000283039.1	KLF18	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000117411.16	B4GALT2	protein_coding	protein_coding	162	193	166	99	127	103	114	115	192
ENSG00000117419.15	ERI3	protein_coding	protein_coding	103	105	114	140	135	140	146	83	131
ENSG00000178028.13	DMAP1	protein_coding	protein_coding	118	103	77	149	158	165	184	80	131
ENSG00000159214.12	CCDC24	protein_coding	protein_coding	21	37	29	42	62	55	58	30	40
ENSG00000196517.11	SLC6A9	protein_coding	protein_coding	41	39	30	7	6	4	3	18	33
ENSG00000198520.11	ARMH1	protein_coding	protein_coding	3	3	0	20	18	21	27	16	26
ENSG00000142959.4	BEST4	protein_coding	protein_coding	6	5	5	4	5	4	8	3	7
ENSG00000187147.17	RNF220	protein_coding	protein_coding	146	176	151	194	242	200	250	140	173
ENSG00000126106.13	TMEM53	protein_coding	protein_coding	19	32	25	21	26	25	34	15	21
ENSG00000222009.8	BTBD19	protein_coding	protein_coding	7	8	11	48	56	50	61	6	16
ENSG00000173846.12	PLK3	protein_coding	protein_coding	68	74	65	159	184	175	214	32	50
ENSG00000188396.3	TCTEX1D4	protein_coding	protein_coding	1	2	0	1	1	1	1	0	0
ENSG00000117425.13	PTCH2	protein_coding	protein_coding	4	1	3	7	10	5	2	2	3
ENSG00000070785.16	EIF2B3	protein_coding	protein_coding	81	96	95	51	44	66	61	15	32
ENSG00000142945.12	KIF2C	protein_coding	protein_coding	318	355	335	22	29	37	35	81	119
ENSG00000142937.11	RPS8	protein_coding	protein_coding	2743	2870	2636	2973	3162	3139	3493	1595	2403
ENSG00000284989.1	AL451062.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000066135.12	KDM4A	protein_coding	protein_coding	104	133	101	37	32	42	37	21	54
ENSG00000126091.20	ST3GAL3	protein_coding	protein_coding	4	3	2	9	10	9	11	3	7
ENSG00000186603.5	HPDL	protein_coding	protein_coding	21	26	25	9	8	9	12	7	5
ENSG00000126107.14	HECTD3	protein_coding	protein_coding	134	152	105	168	160	191	235	64	105
ENSG00000162415.6	ZSWIM5	protein_coding	protein_coding	16	11	16	22	33	44	30	76	102
ENSG00000198198.16	SZT2	protein_coding	protein_coding	42	49	40	125	111	112	160	66	83
ENSG00000178922.16	HYI	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000126088.13	UROD	protein_coding	protein_coding	171	198	176	215	209	217	250	102	148
ENSG00000117448.13	AKR1A1	protein_coding	protein_coding	583	653	518	206	277	221	322	117	243
ENSG00000171793.14	CTPS1	protein_coding	protein_coding	176	186	181	42	41	41	53	50	115
ENSG00000132781.17	MUTYH	protein_coding	protein_coding	64	75	80	33	39	35	38	25	45
ENSG00000070759.16	TESK2	protein_coding	protein_coding	61	62	64	29	32	25	37	3	3
ENSG00000132773.11	TOE1	protein_coding	protein_coding	15	16	16	10	17	11	19	14	22
ENSG00000159588.14	CCDC17	protein_coding	protein_coding	7	3	6	7	8	3	5	2	6
ENSG00000132780.16	NASP	protein_coding	protein_coding	1372	1450	1392	277	283	328	336	348	546
ENSG00000280670.2	CCDC163	protein_coding	protein_coding	4	7	8	5	2	4	5	5	2
ENSG00000117450.13	PRDX1	protein_coding	protein_coding	2661	2843	2586	388	425	417	476	141	241
ENSG00000132763.14	MMACHC	protein_coding	protein_coding	20	22	21	10	16	13	16	11	19
ENSG00000173660.11	UQCRH	protein_coding	protein_coding	713	817	718	445	500	456	529	179	275
ENSG00000085998.13	POMGNT1	protein_coding	protein_coding	129	146	148	210	245	243	280	175	288
ENSG00000171357.5	LURAP1	protein_coding	protein_coding	2	1	3	5	3	5	8	1	2
ENSG00000117480.15	FAAH	protein_coding	protein_coding	13	13	13	8	6	6	10	6	21
ENSG00000197587.10	DMBX1	protein_coding	protein_coding	0	0	0	6	1	6	2	0	0
ENSG00000117481.10	NSUN4	protein_coding	protein_coding	55	52	54	44	42	37	45	26	51
ENSG00000086015.20	MAST2	protein_coding	protein_coding	199	186	169	444	531	487	544	197	280
ENSG00000117461.14	PIK3R3	protein_coding	protein_coding	26	26	30	15	23	20	20	97	176
ENSG00000278139.1	AL358075.4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000250719.1	AL672043.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000117472.9	TSPAN1	protein_coding	protein_coding	1	0	2	0	2	3	4	0	2
ENSG00000142973.13	CYP4B1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000187048.12	CYP4A11	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000186377.7	CYP4X1	protein_coding	protein_coding	4	5	8	1	0	1	3	1	2
ENSG00000186160.4	CYP4Z1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000162365.11	CYP4A22	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000162366.7	PDZK1IP1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000162367.11	TAL1	protein_coding	protein_coding	0	0	1	0	0	0	0	2	0
ENSG00000159592.10	GPBP1L1	protein_coding	protein_coding	369	409	411	226	240	262	300	145	247
ENSG00000197429.10	IPP	protein_coding	protein_coding	10	17	15	57	42	41	58	24	40
ENSG00000159596.6	TMEM69	protein_coding	protein_coding	91	93	89	52	45	54	52	37	58
ENSG00000162368.13	CMPK1	protein_coding	protein_coding	147	154	157	149	139	132	154	79	161
ENSG00000186790.5	FOXE3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000186564.5	FOXD2	protein_coding	protein_coding	0	0	0	0	0	0	0	1	0
ENSG00000159658.10	EFCAB14	protein_coding	protein_coding	209	217	215	171	167	172	210	118	144
ENSG00000282881.2	AL136373.1	protein_coding	protein_coding	0	0	0	0	0	1	0	0	0
ENSG00000079277.20	MKNK1	protein_coding	protein_coding	33	45	35	50	50	45	45	38	60
ENSG00000142961.14	MOB3C	protein_coding	protein_coding	11	11	10	21	15	21	28	10	11
ENSG00000162456.9	KNCN	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000269113.3	TRABD2B	protein_coding	protein_coding	16	20	13	5	11	9	10	48	73
ENSG00000085999.11	RAD54L	protein_coding	protein_coding	67	67	61	7	5	10	7	6	19
ENSG00000132128.16	LRRC41	protein_coding	protein_coding	256	280	235	253	302	330	331	198	294
ENSG00000162374.16	ELAVL4	protein_coding	protein_coding	0	0	0	0	0	1	0	8	19
ENSG00000142700.11	DMRTA2	protein_coding	protein_coding	0	0	0	3	2	1	2	6	13
ENSG00000117834.12	SLC5A9	protein_coding	protein_coding	2	2	2	2	0	0	0	0	1
ENSG00000123080.10	CDKN2C	protein_coding	protein_coding	0	2	0	0	3	3	2	2	7
ENSG00000186094.16	AGBL4	protein_coding	protein_coding	0	1	1	2	2	1	2	2	2
ENSG00000162373.12	BEND5	protein_coding	protein_coding	13	10	13	21	20	20	29	16	45
ENSG00000204006.9	C1orf185	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000123472.12	ATPAF1	protein_coding	protein_coding	137	154	131	119	148	117	120	111	174
ENSG00000186118.8	TEX38	protein_coding	protein_coding	0	0	0	1	1	1	0	0	0
ENSG00000123091.4	RNF11	protein_coding	protein_coding	136	156	128	157	188	158	167	107	152
ENSG00000123473.15	STIL	protein_coding	protein_coding	135	132	138	9	13	15	14	22	24
ENSG00000085832.16	EPS15	protein_coding	protein_coding	203	214	187	146	169	178	216	102	169
ENSG00000185104.19	FAF1	protein_coding	protein_coding	181	179	139	113	124	129	133	53	108
ENSG00000132122.11	SPATA6	protein_coding	protein_coding	32	39	33	38	40	34	45	41	60
ENSG00000085840.12	ORC1	protein_coding	protein_coding	92	112	118	7	9	11	9	15	23
ENSG00000085831.15	TTC39A	protein_coding	protein_coding	51	40	56	53	66	74	79	0	13
ENSG00000116157.5	GPX7	protein_coding	protein_coding	25	38	34	70	71	62	88	29	62
ENSG00000182183.14	SHISAL2A	protein_coding	protein_coding	0	0	1	2	2	3	2	2	2
ENSG00000169213.6	RAB3B	protein_coding	protein_coding	496	591	571	102	123	101	139	120	221
ENSG00000162377.5	COA7	protein_coding	protein_coding	79	99	103	22	34	30	35	27	29
ENSG00000142949.16	PTPRF	protein_coding	protein_coding	766	888	760	940	1126	1056	1255	859	1417
ENSG00000117859.18	OSBPL9	protein_coding	protein_coding	375	389	403	330	332	327	381	176	288
ENSG00000078618.21	NRDC	protein_coding	protein_coding	606	689	535	478	420	412	511	237	339
ENSG00000203995.9	ZYG11A	protein_coding	protein_coding	22	23	33	3	2	0	3	1	5
ENSG00000117862.12	TXNDC12	protein_coding	protein_coding	38	34	49	18	19	19	17	23	30
ENSG00000285839.1	AL445685.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000198841.3	KTI12	protein_coding	protein_coding	10	17	16	9	11	16	6	5	14
ENSG00000134717.17	BTF3L4	protein_coding	protein_coding	223	271	231	151	155	175	204	162	268
ENSG00000162383.12	SLC1A7	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000162378.12	ZYG11B	protein_coding	protein_coding	84	95	87	72	86	87	107	66	105
ENSG00000174348.13	PODN	protein_coding	protein_coding	2	3	2	0	1	0	2	0	2
ENSG00000121310.16	ECHDC2	protein_coding	protein_coding	89	118	113	47	48	57	43	13	20
ENSG00000174332.5	GLIS1	protein_coding	protein_coding	0	0	0	0	1	2	3	1	1
ENSG00000143006.7	DMRTB1	protein_coding	protein_coding	3	3	1	0	0	0	0	0	0
ENSG00000058804.11	NDC1	protein_coding	protein_coding	178	220	194	58	64	61	67	50	88
ENSG00000058799.14	YIPF1	protein_coding	protein_coding	83	106	84	95	101	92	122	49	104
